"id","card_id","creation_date","last_update","provider_card_id","design","activation_date","deactivation_date","deactivation_reason","shipping_address_id","pin_set_date","pin_id","last_pan_digits"
"200,600","114,082",2020-03-10 16:09:10,2020-03-10 16:09:10,"774776936",black_physical,,,program_terminated,,,,
"200,604","114,090",2020-03-10 17:28:25,2020-11-30 10:05:28,"864755664",black_physical,2020-03-13 19:40:00,2020-11-30 10:05:28,support_terminated_hard,,2020-03-13 19:40:18,,
"199,889","111,537",2020-01-27 23:59:55,2020-07-20 08:53:37,"111537_6",black_physical,2020-02-27 03:44:36,2020-07-22 13:20:46,program_terminated,,2020-02-27 03:45:03,,
"199,893","111,559",2020-01-28 13:55:59,2020-07-20 08:53:51,"111559_15",black_physical,2020-04-07 17:49:52,2020-07-22 13:20:46,program_terminated,,2020-04-07 17:54:49,,
"199,897","111,575",2020-01-28 17:51:23,2020-07-20 08:54:06,"111575_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,901","111,579",2020-01-28 18:58:40,2020-07-20 08:54:11,"111579_1",black_physical,2020-02-06 15:48:27,2020-07-22 13:20:46,program_terminated,,2020-02-06 22:04:31,,
"199,905","111,604",2020-01-29 02:58:47,2020-07-20 08:54:34,"111604_1",black_physical,2020-02-09 13:36:34,2020-07-22 13:20:46,program_terminated,,2020-02-09 13:36:54,,
"199,909","111,618",2020-01-29 11:58:36,2020-07-20 08:54:45,"111618_1",black_physical,2020-02-06 14:09:57,2020-07-22 13:20:46,program_terminated,,2020-02-06 14:10:08,,
"199,913","111,652",2020-01-29 18:57:58,2020-01-29 18:57:58,PENDING-5-9911463-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,917","111,662",2020-01-29 21:21:15,2020-07-20 08:55:13,"111662_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,921","111,688",2020-01-30 02:19:50,2020-07-20 08:55:39,"111688_3",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,925","107,269",2020-01-30 03:26:57,2020-07-20 07:36:10,"107269_2",black_physical,2020-02-08 00:08:04,2020-07-22 13:20:46,program_terminated,,2020-02-08 00:08:23,,
"199,929","109,686",2020-01-30 13:59:25,2020-07-20 08:22:46,"109686_1",black_physical,2020-02-12 14:06:28,2020-07-22 13:20:46,program_terminated,,2020-02-12 14:06:55,,
"199,933","111,716",2020-01-30 15:26:59,2020-07-20 08:56:05,"111716_1",black_physical,2020-02-07 23:28:20,2020-07-22 13:20:46,program_terminated,,2020-02-07 23:28:34,,
"199,937","111,724",2020-01-30 17:19:13,2020-07-20 08:56:10,"111724_1",black_physical,2020-02-07 20:36:06,2020-07-22 13:20:46,program_terminated,,2020-02-07 20:36:22,,
"199,941","111,740",2020-01-30 22:50:42,2020-07-20 08:56:20,"111740_1",black_physical,2020-02-10 14:45:35,2020-07-22 13:20:46,program_terminated,,2020-02-10 14:46:35,,
"199,945","111,770",2020-01-31 14:44:42,2020-07-20 08:56:42,"111770_1",black_physical,2020-03-10 15:30:42,2020-07-22 13:20:46,program_terminated,,2020-03-10 15:30:58,,
"199,949","111,781",2020-01-31 17:41:44,2020-07-20 08:56:49,"111781_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,953","111,819",2020-02-01 13:11:22,2020-07-20 08:57:10,"111819_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,957","111,825",2020-02-01 15:38:14,2020-02-01 15:38:14,"5e359b66f81af314354aa663",orange_physical,,,program_terminated,,,,
"199,961","111,835",2020-02-01 18:40:06,2020-07-20 08:57:25,"111835_1",black_physical,2020-02-13 20:45:55,2020-07-22 13:20:46,program_terminated,,2020-02-13 20:46:13,,
"199,965","111,857",2020-02-02 01:10:37,2020-07-20 08:57:42,"111857_1",black_physical,2020-02-14 18:18:43,2020-07-22 13:20:46,program_terminated,,2020-02-14 18:18:59,,
"199,969","111,880",2020-02-02 15:41:23,2020-07-20 08:57:53,"111880_1",black_physical,2020-02-19 22:25:56,2020-07-22 13:20:46,program_terminated,,2020-02-19 22:26:24,,
"199,973","111,905",2020-02-02 22:06:08,2020-07-20 08:58:04,"111905_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,977","111,918",2020-02-03 02:16:07,2020-02-03 02:16:07,PENDING-5-9914385-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,981","111,931",2020-02-03 11:42:30,2020-07-20 08:58:21,"111931_1",black_physical,2020-02-13 14:54:43,2020-07-22 13:20:46,program_terminated,,2020-02-13 14:55:16,,
"199,985","111,941",2020-02-03 14:11:50,2020-07-20 08:58:30,"111941_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,989","111,980",2020-02-03 22:25:42,2020-07-20 08:58:58,"111980_3",black_physical,2020-02-14 15:18:20,2020-07-22 13:20:46,program_terminated,,2020-02-16 12:55:23,,
"199,993","111,993",2020-02-04 00:19:33,2020-07-20 08:59:09,"111993_3",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"199,997","112,009",2020-02-04 13:22:35,2020-07-20 08:59:22,"112009_1",black_physical,2020-02-18 21:18:14,2020-07-22 13:20:46,program_terminated,,2020-02-18 21:18:39,,
"200,001","112,023",2020-02-04 15:27:40,2020-07-20 08:59:37,"112023_1",black_physical,2020-02-20 19:50:58,2020-07-22 13:20:46,program_terminated,,2020-02-20 19:51:10,,
"200,005","112,039",2020-02-04 21:26:34,2020-04-28 16:35:49,"112039_8",black_physical,2020-04-28 16:35:34,2020-07-22 13:20:46,program_terminated,,2020-04-28 16:35:49,,
"200,009","112,051",2020-02-05 00:24:53,2020-07-20 08:59:57,"112051_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,013","112,066",2020-02-05 08:00:47,2020-07-20 09:00:09,"112066_1",black_physical,2020-02-13 16:07:07,2020-07-22 13:20:46,program_terminated,,2020-02-13 16:07:48,,
"200,017","112,075",2020-02-05 12:11:20,2020-02-05 12:11:20,PENDING-5-9915941-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,021","112,082",2020-02-05 14:58:01,2020-02-05 14:58:01,PENDING-5-9916005-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,025","112,102",2020-02-05 18:52:05,2020-07-20 09:00:36,"112102_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,029","112,113",2020-02-05 22:21:40,2020-07-20 09:00:50,"112113_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,033","112,129",2020-02-06 02:22:28,2020-07-20 09:01:05,"112129_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,037","112,138",2020-02-06 13:10:43,2020-07-20 09:01:17,"112138_1",black_physical,2020-02-13 14:20:29,2020-07-22 13:20:46,program_terminated,,2020-02-13 14:20:52,,
"200,041","112,154",2020-02-06 17:14:06,2020-07-20 09:01:28,"112154_1",black_physical,2020-02-12 23:17:32,2020-07-22 13:20:46,program_terminated,,2020-02-12 23:17:54,,
"200,045","110,063",2020-02-06 20:55:49,2020-02-06 20:55:49,"110063_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,049","112,179",2020-02-06 23:02:08,2020-02-06 23:02:08,"5e3c9af0bbe294317d4fb35d",orange_physical,,,program_terminated,,,,
"200,053","112,202",2020-02-07 11:14:44,2020-07-20 09:02:01,"112202_1",black_physical,2020-02-16 12:39:12,2020-07-22 13:20:46,program_terminated,,2020-02-16 12:39:42,,
"200,057","112,217",2020-02-07 15:57:57,2020-07-20 09:02:16,"112217_1",black_physical,2020-02-26 00:29:22,2020-07-22 13:20:46,program_terminated,,2020-02-26 00:29:47,,
"200,061","112,231",2020-02-07 20:23:13,2020-07-20 09:02:27,"112231_1",black_physical,2020-02-17 13:14:30,2020-07-22 13:20:46,program_terminated,,2020-02-17 13:14:49,,
"200,065","112,258",2020-02-08 05:42:06,2020-07-20 09:02:43,"112258_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,069","112,270",2020-02-08 13:46:27,2020-07-20 09:02:55,"112270_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,073","112,286",2020-02-08 17:35:19,2020-07-20 09:03:11,"112286_1",black_physical,2020-02-15 13:54:12,2020-07-22 13:20:46,program_terminated,,2020-02-15 13:54:24,,
"200,077","106,645",2020-02-09 00:36:31,2020-03-11 04:33:56,"5e3f540fbaad248298e0d699",orange_physical,2020-03-11 04:33:38,,program_terminated,,2020-03-11 04:33:56,,
"200,081","112,321",2020-02-09 14:18:18,2020-07-20 09:03:29,"112321_1",black_physical,2020-04-14 02:26:31,2020-07-22 13:20:46,program_terminated,,2020-04-14 02:26:53,,
"200,085","112,333",2020-02-09 18:14:52,2020-07-20 09:03:38,"112333_1",black_physical,2020-02-19 14:00:47,2020-07-22 13:20:46,program_terminated,,2020-02-19 14:01:07,,
"200,089","112,348",2020-02-10 00:24:41,2020-07-20 09:03:52,"112348_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,093","112,375",2020-02-10 15:16:38,2020-07-20 09:04:11,"112375_1",black_physical,2020-02-18 16:23:40,2020-07-22 13:20:46,program_terminated,,2020-02-18 16:23:54,,
"200,097","112,399",2020-02-10 20:18:21,2020-07-20 09:04:30,"112399_5",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,101","112,426",2020-02-11 04:21:49,2020-07-20 09:04:51,"112426_1",black_physical,2020-02-20 21:38:12,2020-07-22 13:20:46,program_terminated,,2020-02-20 21:38:30,,
"200,105","112,436",2020-02-11 10:56:41,2020-07-20 09:05:00,"112436_1",black_physical,2020-02-21 16:12:35,2020-07-22 13:20:46,program_terminated,,2020-02-21 16:13:02,,
"200,109","112,448",2020-02-11 14:46:00,2020-02-11 14:46:00,"112448_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,113","112,471",2020-02-11 19:26:59,2020-07-20 09:05:18,"112471_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,117","112,492",2020-02-12 00:23:31,2020-07-20 09:05:36,"112492_1",black_physical,2020-02-24 19:51:14,2020-07-22 13:20:46,program_terminated,,2020-06-05 16:55:37,,
"200,121","112,514",2020-02-12 09:21:54,2020-07-20 09:05:48,"112514_6",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,125","112,532",2020-02-12 14:13:30,2020-07-20 09:06:06,"112532_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,608","114,100",2020-03-10 19:24:09,2020-11-30 10:00:29,"774776976",black_physical,2020-04-02 22:52:37,2020-11-30 10:00:29,support_terminated_hard,,2020-04-02 22:52:58,,
"200,612","113,595",2020-03-10 20:36:39,2020-07-20 09:18:56,"113595_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,616","113,578",2020-03-10 20:36:45,2020-07-20 09:18:48,"113578_1",black_physical,2020-03-22 02:13:16,2020-07-22 13:20:46,program_terminated,,2020-03-22 02:13:26,,
"200,620","113,618",2020-03-10 20:36:50,2020-07-20 09:19:04,"113618_1",black_physical,2020-03-25 16:26:42,2020-07-22 13:20:46,program_terminated,,2020-03-25 16:27:31,,
"200,624","113,647",2020-03-10 20:36:56,2020-07-20 09:19:22,"113647_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,628","113,624",2020-03-10 20:37:01,2020-07-20 09:19:08,"113624_1",black_physical,2020-04-25 13:39:51,2020-07-22 13:20:46,program_terminated,,2020-04-25 13:40:08,,
"200,632","113,637",2020-03-10 20:37:06,2020-07-20 09:19:16,"113637_1",black_physical,2020-03-19 19:18:47,2020-07-22 13:20:46,program_terminated,,2020-03-19 19:19:25,,
"200,636","113,716",2020-03-10 20:37:11,2020-03-10 20:37:11,PENDING-5-9939647-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,640","113,761",2020-03-10 20:37:16,2020-07-20 09:21:01,"113761_1",black_physical,2020-03-25 20:15:54,2020-07-22 13:20:46,program_terminated,,2020-03-25 20:16:18,,
"200,644","113,806",2020-03-10 20:37:22,2020-07-20 09:21:32,"113806_1",black_physical,2020-03-23 15:42:45,2020-07-22 13:20:46,program_terminated,,2020-03-23 15:43:12,,
"200,648","113,841",2020-03-10 20:37:27,2020-07-20 09:21:58,"113841_1",black_physical,2020-03-26 12:03:45,2020-07-22 13:20:46,program_terminated,,2020-03-26 12:04:06,,
"200,652","113,583",2020-03-10 20:37:32,2020-07-20 09:18:50,"113583_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,656","113,774",2020-03-10 20:37:37,2020-07-20 09:21:13,"113774_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,660","113,571",2020-03-10 20:37:43,2020-07-20 09:18:41,"113571_1",black_physical,2020-03-18 21:12:04,2020-07-22 13:20:46,program_terminated,,2020-03-18 21:12:27,,
"200,664","113,862",2020-03-10 20:37:48,2020-07-20 09:22:17,"113862_1",black_physical,2020-03-23 13:21:00,2020-07-22 13:20:46,program_terminated,,2020-03-23 13:22:03,,
"200,668","113,742",2020-03-10 20:37:53,2020-07-20 09:20:44,"113742_1",black_physical,2020-03-21 22:43:22,2020-07-22 13:20:46,program_terminated,,2020-04-24 02:56:44,,
"200,672","113,786",2020-03-10 20:37:59,2020-07-20 09:21:19,"113786_1",black_physical,2020-03-24 11:46:07,2020-07-22 13:20:46,program_terminated,,2020-03-24 11:46:29,,
"200,676","113,769",2020-03-10 20:38:04,2020-07-20 09:21:08,"113769_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,680","113,679",2020-03-10 20:38:10,2020-07-20 09:19:49,"113679_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,684","113,776",2020-03-10 20:38:16,2020-07-20 09:21:14,"113776_4",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,688","113,798",2020-03-10 20:38:21,2020-07-20 09:21:27,"113798_1",black_physical,2020-03-17 20:47:17,2020-07-22 13:20:46,program_terminated,,2020-03-17 20:47:30,,
"200,692","113,749",2020-03-10 20:38:27,2020-03-10 20:38:27,PENDING-5-9938942-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,696","113,752",2020-03-10 20:38:32,2020-07-20 09:20:52,"113752_7",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,700","113,735",2020-03-10 20:38:38,2020-07-20 09:20:35,"113735_1",black_physical,2020-03-26 15:35:40,2020-07-22 13:20:46,program_terminated,,2020-03-26 15:35:52,,
"200,704","113,852",2020-03-10 20:38:43,2020-07-20 09:22:11,"113852_1",black_physical,2020-03-27 17:21:52,2020-07-22 13:20:46,program_terminated,,2020-03-27 17:22:16,,
"200,708","114,123",2020-03-10 23:55:39,2020-11-30 10:00:32,"774777113",black_physical,2020-03-20 19:17:01,2020-11-30 10:00:32,support_terminated_hard,,2020-10-01 19:33:41,,
"200,712","114,139",2020-03-11 12:17:18,2020-11-30 10:02:21,"774777152",black_physical,2020-03-26 18:36:43,2020-11-30 10:02:21,support_terminated_hard,,2020-05-31 16:47:39,,
"200,716","114,142",2020-03-11 13:31:26,2020-11-30 10:00:34,"864755836",black_physical,2020-05-03 15:21:55,2020-11-30 10:00:34,support_terminated_hard,,2020-05-03 15:22:13,,
"200,720","114,146",2020-03-11 13:37:03,2020-04-03 18:52:23,"114146_1",black_physical,,2020-04-03 18:52:23,reported_lost,,,,
"200,724","114,150",2020-03-11 14:05:37,2020-11-30 10:00:56,"864756081",black_physical,2020-07-11 16:59:59,2020-11-30 10:00:56,support_terminated_hard,,2020-07-11 17:00:10,,
"200,728","114,155",2020-03-11 15:33:54,2020-11-30 10:02:28,"864756130",black_physical,2020-03-14 15:30:32,2020-11-30 10:02:28,support_terminated_hard,,2020-03-14 15:30:46,,
"200,732","114,157",2020-03-11 15:54:50,2020-03-11 15:54:50,"5e6909ca621654e778e557ce",orange_physical,,,program_terminated,,,,
"200,736","114,164",2020-03-11 16:26:00,2020-11-30 10:05:35,"774777191",black_physical,2020-04-04 20:07:59,2020-11-30 10:05:35,support_terminated_hard,,2020-04-04 20:08:18,,
"200,740","114,172",2020-03-11 17:22:07,2020-11-30 10:01:00,"864756345",black_physical,,2020-11-30 10:01:00,support_terminated_hard,,,,
"200,744","114,181",2020-03-11 18:47:04,2020-11-30 10:01:02,"774777252",black_physical,2020-03-19 19:41:36,2020-11-30 10:01:02,support_terminated_hard,,2020-03-19 19:41:55,,
"200,748","113,896",2020-03-11 19:49:20,2020-07-20 09:22:38,"113896_1",black_physical,2020-04-01 23:34:26,2020-07-22 13:20:46,program_terminated,,2020-04-01 23:34:38,,
"200,752","113,888",2020-03-11 19:49:26,2020-07-20 09:22:30,"113888_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,756","113,899",2020-03-11 19:49:31,2020-07-20 09:22:41,"113899_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,760","113,891",2020-03-11 19:49:36,2020-07-20 09:22:34,"113891_1",black_physical,2020-03-20 15:03:01,2020-07-22 13:20:46,program_terminated,,2020-03-20 15:03:53,,
"200,764","113,918",2020-03-11 19:49:43,2020-07-20 09:22:53,"113918_1",black_physical,2020-03-27 14:12:21,2020-07-22 13:20:46,program_terminated,,2020-03-27 14:12:44,,
"200,768","113,879",2020-03-11 19:49:48,2020-03-11 19:49:48,PENDING-5-9941860-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,772","113,472",2020-03-11 19:49:53,2020-07-20 09:17:54,"113472_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,776","113,869",2020-03-11 19:49:59,2020-07-20 09:22:26,"113869_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,780","113,864",2020-03-11 19:50:04,2020-07-20 09:22:20,"113864_1",black_physical,2020-04-06 18:57:32,2020-07-22 13:20:46,program_terminated,,2020-07-17 17:52:06,,
"200,784","113,503",2020-03-11 19:50:10,2020-07-20 09:18:10,"113503_1",black_physical,2020-03-23 15:32:51,2020-07-22 13:20:46,program_terminated,,2020-03-23 15:33:18,,
"200,788","113,436",2020-03-11 19:50:15,2020-07-20 09:17:28,"113436_2",black_physical,2020-03-31 14:27:57,2020-07-22 13:20:46,program_terminated,,2020-03-31 14:28:12,,
"200,792","113,426",2020-03-11 19:50:21,2020-07-20 09:17:20,"113426_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,796","113,434",2020-03-11 19:50:26,2020-07-20 09:17:27,"113434_1",black_physical,2020-06-22 13:02:31,2020-07-22 13:20:46,program_terminated,,2020-06-22 13:03:02,,
"200,800","113,468",2020-03-11 19:50:31,2020-03-11 19:50:31,PENDING-5-9936308-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,804","113,460",2020-03-11 19:50:37,2020-07-20 09:17:44,"113460_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,808","113,428",2020-03-11 19:50:42,2020-07-20 09:17:23,"113428_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,812","113,338",2020-03-11 19:50:47,2020-07-20 09:16:23,"113338_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,816","113,457",2020-03-11 19:50:52,2020-03-11 19:50:52,PENDING-5-8544815-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,820","113,444",2020-03-11 19:50:58,2020-07-20 09:17:37,"113444_1",black_physical,2020-03-30 17:25:09,2020-07-22 13:20:46,program_terminated,,2020-03-30 17:25:19,,
"200,824","113,366",2020-03-11 19:51:03,2020-07-20 09:16:42,"113366_1",black_physical,2020-04-07 23:38:02,2020-07-22 13:20:46,program_terminated,,2020-04-07 23:39:10,,
"200,828","113,227",2020-03-11 19:51:09,2020-07-20 09:14:59,"113227_1",black_physical,2020-03-20 19:25:46,2020-07-22 13:20:46,program_terminated,,2020-03-20 19:26:02,,
"200,832","113,362",2020-03-11 19:51:16,2020-07-20 09:16:37,"113362_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,836","113,335",2020-03-11 19:51:21,2020-07-20 09:16:18,"113335_1",black_physical,2020-04-02 22:01:44,2020-07-22 13:20:46,program_terminated,,2020-04-02 22:02:08,,
"200,840","113,275",2020-03-11 19:51:28,2020-07-20 09:15:32,"113275_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,844","113,294",2020-03-11 19:51:33,2020-07-20 09:15:43,"113294_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,129","112,547",2020-02-12 17:20:16,2020-07-20 09:06:17,"112547_1",black_physical,2020-02-23 13:37:55,2020-07-22 13:20:46,program_terminated,,2020-02-23 13:38:14,,
"200,133","112,563",2020-02-12 20:57:31,2020-07-20 09:06:30,"112563_1",black_physical,2020-02-24 23:02:17,2020-07-22 13:20:46,program_terminated,,2020-02-28 03:33:20,,
"200,137","112,575",2020-02-12 23:37:27,2020-07-20 09:06:44,"112575_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,141","112,589",2020-02-13 03:45:40,2020-07-20 09:06:56,"112589_7",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,145","112,606",2020-02-13 13:52:01,2020-07-20 09:07:05,"112606_1",black_physical,2020-02-27 01:38:30,2020-07-22 13:20:46,program_terminated,,2020-02-27 01:38:53,,
"200,149","112,631",2020-02-13 17:36:41,2020-02-13 17:36:41,PENDING-5-9922554-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,153","112,645",2020-02-13 21:46:52,2020-07-20 09:07:28,"112645_1",black_physical,2020-02-21 12:51:58,2020-07-22 13:20:46,program_terminated,,2020-02-21 12:52:49,,
"200,157","109,905",2020-02-14 02:25:31,2020-07-20 08:27:05,"109905_1",black_physical,2020-05-03 19:54:31,2020-07-22 13:20:46,program_terminated,,2020-05-03 19:55:54,,
"200,161","111,400",2020-02-14 02:50:23,2020-07-20 08:51:54,"111400_1",black_physical,2020-03-04 15:49:14,2020-07-22 13:20:46,program_terminated,,2020-03-04 15:50:31,,
"200,165","111,254",2020-02-14 03:10:12,2020-02-14 03:10:12,"111254_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,169","110,685",2020-02-14 03:31:59,2020-07-20 08:40:57,"110685_1",black_physical,2020-03-18 16:48:48,2020-07-22 13:20:46,program_terminated,,2020-03-18 16:49:09,,
"200,173","112,681",2020-02-14 13:21:27,2020-07-20 09:07:56,"112681_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,177","112,229",2020-02-14 18:04:16,2020-03-13 15:42:06,"112229_1",black_physical,2020-03-13 15:41:50,2020-07-22 13:20:46,program_terminated,,2020-03-13 15:42:06,,
"200,181","112,736",2020-02-14 22:25:51,2020-07-20 09:08:32,"112736_1",black_physical,2020-03-04 23:16:09,2020-07-22 13:20:46,program_terminated,,2020-03-04 23:16:51,,
"200,185","112,745",2020-02-15 12:58:23,2020-02-15 12:58:23,PENDING-5-8610423-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,189","112,759",2020-02-15 21:44:15,2020-07-20 09:08:45,"112759_4",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,193","112,767",2020-02-16 13:54:40,2020-07-20 09:08:49,"112767_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,197","112,776",2020-02-16 17:47:20,2020-07-20 09:08:59,"112776_1",black_physical,2020-03-01 16:40:40,2020-07-22 13:20:46,program_terminated,,2020-03-01 16:41:15,,
"200,201","112,792",2020-02-17 00:46:33,2020-07-20 09:09:12,"112792_1",black_physical,2020-02-29 01:45:36,2020-07-22 13:20:46,program_terminated,,2020-02-29 01:46:12,,
"200,205","112,808",2020-02-17 12:39:11,2020-07-20 09:09:26,"112808_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,209","112,815",2020-02-17 15:53:52,2020-07-20 09:09:33,"112815_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,213","112,823",2020-02-17 19:24:05,2020-07-20 09:09:42,"112823_5",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,217","112,841",2020-02-18 03:09:33,2020-07-20 09:09:53,"112841_1",black_physical,2020-02-26 20:14:15,2020-07-22 13:20:46,program_terminated,,2020-02-26 20:14:34,,
"200,221","112,852",2020-02-18 12:23:21,2020-07-20 09:10:00,"112852_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,225","112,862",2020-02-18 14:09:43,2020-07-31 15:59:59,"221857195",black_physical,2020-02-26 15:39:04,2020-07-31 15:59:59,reported_lost,,2020-02-28 19:25:08,,
"200,229","112,868",2020-02-18 14:57:27,2020-07-20 09:10:08,"112868_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,233","112,876",2020-02-18 15:40:21,2020-02-18 15:40:21,"221867189",black_physical,,,program_terminated,,,,
"200,237","112,881",2020-02-18 15:52:21,2020-02-18 15:52:21,"5e4c083533b8854902e732df",orange_physical,,,program_terminated,,,,
"200,241","112,885",2020-02-18 16:13:23,2020-07-31 16:02:49,"774776593",black_physical,2020-02-25 12:18:51,2020-07-31 16:02:49,reported_lost,,2020-02-27 13:12:16,,
"200,245","112,897",2020-02-18 18:31:06,2020-07-20 09:10:26,"112897_1",black_physical,2020-02-26 16:50:19,2020-07-22 13:20:46,program_terminated,,2020-02-26 16:50:34,,
"200,249","112,907",2020-02-18 20:07:42,2020-07-20 09:10:34,"112907_3",black_physical,2020-03-07 16:00:13,2020-07-22 13:20:46,program_terminated,,2020-03-07 16:00:30,,
"200,253","107,757",2020-02-18 22:30:53,2020-07-20 07:46:41,"107757_2",black_physical,2020-04-17 17:30:42,2020-07-22 13:20:46,program_terminated,,2020-04-17 17:42:27,,
"200,257","112,927",2020-02-19 01:05:39,2020-07-20 09:10:49,"112927_1",black_physical,2020-03-04 23:24:59,2020-07-22 13:20:46,program_terminated,,2020-03-04 23:25:20,,
"200,261","112,935",2020-02-19 07:27:30,2020-07-20 09:10:55,"112935_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,265","112,942",2020-02-19 12:26:29,2020-07-20 09:10:59,"112942_1",black_physical,2020-03-07 15:08:37,2020-07-22 13:20:46,program_terminated,,2020-03-07 15:08:52,,
"200,269","112,867",2020-02-19 14:33:36,2020-11-30 10:02:01,"797651262",black_physical,2020-02-25 14:01:04,2020-11-30 10:02:01,support_terminated_hard,,2020-02-27 15:52:21,,
"200,273","107,893",2020-02-19 15:40:14,2020-07-20 07:49:45,"107893_3",black_physical,2020-03-17 23:29:04,2020-07-22 13:20:46,program_terminated,,2020-03-17 23:29:27,,
"200,277","112,959",2020-02-19 16:40:53,2020-07-20 09:11:11,"112959_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,281","112,978",2020-02-19 22:49:53,2020-02-19 22:49:53,PENDING-5-9928065-debit-physical-BRL,black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,285","112,993",2020-02-20 03:43:35,2020-07-20 09:11:31,"112993_1",black_physical,2020-03-08 21:23:38,2020-07-22 13:20:46,program_terminated,,2020-03-08 21:24:56,,
"200,289","113,003",2020-02-20 08:17:36,2020-07-20 09:11:38,"113003_1",black_physical,2020-03-08 17:21:48,2020-07-22 13:20:46,program_terminated,,2020-03-08 17:22:06,,
"200,293","113,022",2020-02-20 15:15:01,2020-07-20 09:11:55,"113022_1",black_physical,,2020-07-22 13:20:46,program_terminated,,,,
"200,297","113,033",2020-02-20 18:13:00,2020-11-30 10:00:13,"797250611",black_physical,2020-02-29 11:05:56,2020-11-30 10:00:13,support_terminated_hard,,2020-02-29 11:06:40,,
